input,actual_output,expected_output,metric_name,score,threshold,success,reason,evaluation_model,evaluation_cost,run_id
Gdzie i kiedy odbywa się wydarzenie sportowe na plaży w Wilanowie w 2025 roku?,"I couldn't find a perfect match for your request. However, after reviewing all the options, here is the closest alternative I found:


	Title: Start wakacji na Plaży Romantycznej

	Start Date: Sunday, June 29, 2025 at 12:00 PM

	End Date: Sunday, June 29, 2025 at 08:00 PM

	Location: Plaża Romantyczna, Rychnowska 15

	Brief Summary: Festyn na Plaży Romantycznej w Warszawie z atrakcjami sportowymi, warsztatami i koncertem zespołu szantowego.

	More details can be found here: https://wawer.um.warszawa.pl/-/start-wakacji-na-plazy-romantycznej

Please note why this isn't a perfect match:
Mimo że wydarzenie jest sportowe i na plaży, nie spełnia wymagań dotyczących lokalizacji (Wilanów) i daty (lipiec 2025).
This might still be of interest to you. If not, you could try rephrasing your request with a different date or keywords.","Title: Rusza projekt Sportowa Plaża w Wilanowie
Date: 15.05.2025 - 01.09.2025
Location: plaża Wilanów",Faithfulness,0.8571428571428571,0.6,True,"The score is 0.86 because the actual output incorrectly claims the event does not meet the location and date requirements, while the retrieval context clearly states the project runs in Wilanów from May 15, 2025, to September 1, 2025, thus fulfilling both criteria.",gpt-4.1-mini,0,run_20250717_2103
Jakie są wydarzenia dla dzieci w bibliotece i ekoparku w Warszawie latem 2025?,"After reviewing the options, I found an event that's a great match for your request!


	Title:  Biblioteka w modzie – moda w Bibliotece

	Date:  Thursday, July 03, 2025 at 10:30 AM

	End Date: Thursday, July 03, 2025 at 12:30 PM

	Price: Brak informacji o cenie, wymagane zapisy telefoniczne pod numerem 22 823 46 00.

	Location:  Biblioteka Publiczna - filia ""Skorosze"", Dzieci Warszawy 27a

	Brief Summary: Twórcze warsztaty tworzenia biżuterii z kolorowych gumek i mulin dla dzieci od 6 lat, odbywające się w Bibliotece Publicznej - filia ""Skorosze"" w Warszawie.

	More details can be found here: https://ursus.um.warszawa.pl/-/biblioteka-w-modzie-moda-w-bibliotece

Why this is a good match:
Wydarzenie spełnia większość wymagań użytkownika: jest dla dzieci, odbywa się w bibliotece w Warszawie latem 2025, co jest zgodne z zapytaniem. Brak ekoparku jest jedynym mankamentem, ale wydarzenie w bibliotece jest wystarczająco bliskie, aby uznać je za dobrą propozycję.","Title: Lato w Bibliotece i EKOparku
Date: 07.08.2025 10:00 - 07.08.2025 12:00, 14.08.2025 10:00 - 14.08.2025 12:00, 21.08.2025 10:00 - 24.06.2025 10:27, 28.08.2025 10:00 - 28.08.2025 12:00
Location: Biblioteka Publiczna - Filia ""Gołąbki"", Czerwona Droga 6, 02-495 Warszawa",Factual Correctness [GEval],0.1962673114529953,0.5,False,"The actual output title does not include key descriptive words from the expected title such as 'Lato' and 'EKOparku'. The actual date differs completely from the expected multiple dates, failing exact match. The location is a different branch of the library, which is a minor naming difference but still a different core location. The actual output includes event details but they do not correspond to the expected event dates or location, missing essential alignment.",gpt-4.1-mini,0,run_20250717_2103
Jakie są wydarzenia dla dzieci w bibliotece i ekoparku w Warszawie latem 2025?,"After reviewing the options, I found an event that's a great match for your request!


	Title:  Biblioteka w modzie – moda w Bibliotece

	Date:  Thursday, July 03, 2025 at 10:30 AM

	End Date: Thursday, July 03, 2025 at 12:30 PM

	Price: Brak informacji o cenie, wymagane zapisy telefoniczne pod numerem 22 823 46 00.

	Location:  Biblioteka Publiczna - filia ""Skorosze"", Dzieci Warszawy 27a

	Brief Summary: Twórcze warsztaty tworzenia biżuterii z kolorowych gumek i mulin dla dzieci od 6 lat, odbywające się w Bibliotece Publicznej - filia ""Skorosze"" w Warszawie.

	More details can be found here: https://ursus.um.warszawa.pl/-/biblioteka-w-modzie-moda-w-bibliotece

Why this is a good match:
Wydarzenie spełnia większość wymagań użytkownika: jest dla dzieci, odbywa się w bibliotece w Warszawie latem 2025, co jest zgodne z zapytaniem. Brak ekoparku jest jedynym mankamentem, ale wydarzenie w bibliotece jest wystarczająco bliskie, aby uznać je za dobrą propozycję.","Title: Lato w Bibliotece i EKOparku
Date: 07.08.2025 10:00 - 07.08.2025 12:00, 14.08.2025 10:00 - 14.08.2025 12:00, 21.08.2025 10:00 - 24.06.2025 10:27, 28.08.2025 10:00 - 28.08.2025 12:00
Location: Biblioteka Publiczna - Filia ""Gołąbki"", Czerwona Droga 6, 02-495 Warszawa",Answer Relevancy,1.0,0.7,True,"The score is 1.00 because the response fully addresses the query about children's events in the library and eco-park in Warsaw for summer 2025, with no irrelevant information included.",gpt-4.1-mini,0,run_20250717_2103
Jakie są wydarzenia dla dzieci w bibliotece i ekoparku w Warszawie latem 2025?,"After reviewing the options, I found an event that's a great match for your request!


	Title:  Biblioteka w modzie – moda w Bibliotece

	Date:  Thursday, July 03, 2025 at 10:30 AM

	End Date: Thursday, July 03, 2025 at 12:30 PM

	Price: Brak informacji o cenie, wymagane zapisy telefoniczne pod numerem 22 823 46 00.

	Location:  Biblioteka Publiczna - filia ""Skorosze"", Dzieci Warszawy 27a

	Brief Summary: Twórcze warsztaty tworzenia biżuterii z kolorowych gumek i mulin dla dzieci od 6 lat, odbywające się w Bibliotece Publicznej - filia ""Skorosze"" w Warszawie.

	More details can be found here: https://ursus.um.warszawa.pl/-/biblioteka-w-modzie-moda-w-bibliotece

Why this is a good match:
Wydarzenie spełnia większość wymagań użytkownika: jest dla dzieci, odbywa się w bibliotece w Warszawie latem 2025, co jest zgodne z zapytaniem. Brak ekoparku jest jedynym mankamentem, ale wydarzenie w bibliotece jest wystarczająco bliskie, aby uznać je za dobrą propozycję.","Title: Lato w Bibliotece i EKOparku
Date: 07.08.2025 10:00 - 07.08.2025 12:00, 14.08.2025 10:00 - 14.08.2025 12:00, 21.08.2025 10:00 - 24.06.2025 10:27, 28.08.2025 10:00 - 28.08.2025 12:00
Location: Biblioteka Publiczna - Filia ""Gołąbki"", Czerwona Droga 6, 02-495 Warszawa",Faithfulness,0.375,0.6,False,"The score is 0.38 because the actual output incorrectly mentions an event on July 3, 2025, despite the library being closed then, misstates the event location as 'Skorosze' instead of 'Gołąbki', and inaccurately claims the event lacks an eco-park component, whereas the retrieval context confirms the 'Lato w Bibliotece i EKOparku' event includes eco-park sessions if weather permits.",gpt-4.1-mini,0,run_20250717_2103
Jakie są wydarzenia taneczne na Woli w lipcu i sierpniu 2025 roku?,"I couldn't find a perfect match for your request. However, after reviewing all the options, here is the closest alternative I found:


	Title: Ochota na Taniec

	Start Date: Friday, July 04, 2025 at 07:00 PM

	End Date: Friday, July 04, 2025 at 09:00 PM

	Price: Bezpłatne zajęcia, obowiązują zapisy pod numerem telefonu 606 755 704 lub e-mail info@studiotanca.net.

	Location: OSiR, ul. Skarżyńskiego 6a

	Brief Summary: Cykl warsztatów tanecznych dla dorosłych na Ochocie, odbywający się w piątki wieczorem w OSiR przy ul. Skarżyńskiego 6a.

	More details can be found here: https://ochota.um.warszawa.pl/-/ochota-na-taniec-1

Please note why this isn't a perfect match:
Mimo zgodności tematyki, typu i daty, różnica w dzielnicy (Ochota zamiast Wola) powoduje, że wydarzenie nie spełnia w pełni wymagań użytkownika.
This might still be of interest to you. If not, you could try rephrasing your request with a different date or keywords.","Title: Wolskie Potańcówki
Date: 19.07.2025 11:00 - 19.07.2025 22:30 oraz 23.08.2025 11:00 - 23.08.2025 22:30
Location: Wola Park, ul. Górczewska 124",Factual Correctness [GEval],0.0,0.5,False,"The actual output's title 'Ochota na Taniec' does not match the expected title 'Wolskie Potańcówki'. The dates differ completely, with the actual output showing July 4, 2025, and the expected output showing July 19 and August 23, 2025. The location 'OSiR, ul. Skarżyńskiego 6a' does not contain or approximate the expected location 'Wola Park, ul. Górczewska 124', and the actual output itself notes the district difference (Ochota vs. Wola). Therefore, none of the three key details align with the expected output.",gpt-4.1-mini,0,run_20250717_2103
Jakie są wydarzenia taneczne na Woli w lipcu i sierpniu 2025 roku?,"I couldn't find a perfect match for your request. However, after reviewing all the options, here is the closest alternative I found:


	Title: Ochota na Taniec

	Start Date: Friday, July 04, 2025 at 07:00 PM

	End Date: Friday, July 04, 2025 at 09:00 PM

	Price: Bezpłatne zajęcia, obowiązują zapisy pod numerem telefonu 606 755 704 lub e-mail info@studiotanca.net.

	Location: OSiR, ul. Skarżyńskiego 6a

	Brief Summary: Cykl warsztatów tanecznych dla dorosłych na Ochocie, odbywający się w piątki wieczorem w OSiR przy ul. Skarżyńskiego 6a.

	More details can be found here: https://ochota.um.warszawa.pl/-/ochota-na-taniec-1

Please note why this isn't a perfect match:
Mimo zgodności tematyki, typu i daty, różnica w dzielnicy (Ochota zamiast Wola) powoduje, że wydarzenie nie spełnia w pełni wymagań użytkownika.
This might still be of interest to you. If not, you could try rephrasing your request with a different date or keywords.","Title: Wolskie Potańcówki
Date: 19.07.2025 11:00 - 19.07.2025 22:30 oraz 23.08.2025 11:00 - 23.08.2025 22:30
Location: Wola Park, ul. Górczewska 124",Answer Relevancy,0.6363636363636364,0.7,False,"The score is 0.64 because the response partially addresses the user's request by discussing events, but includes several irrelevant statements about location mismatches and advice on rephrasing, which do not directly answer the question about dance events in Wola during July and August 2025.",gpt-4.1-mini,0,run_20250717_2103
Jakie są wydarzenia taneczne na Woli w lipcu i sierpniu 2025 roku?,"I couldn't find a perfect match for your request. However, after reviewing all the options, here is the closest alternative I found:


	Title: Ochota na Taniec

	Start Date: Friday, July 04, 2025 at 07:00 PM

	End Date: Friday, July 04, 2025 at 09:00 PM

	Price: Bezpłatne zajęcia, obowiązują zapisy pod numerem telefonu 606 755 704 lub e-mail info@studiotanca.net.

	Location: OSiR, ul. Skarżyńskiego 6a

	Brief Summary: Cykl warsztatów tanecznych dla dorosłych na Ochocie, odbywający się w piątki wieczorem w OSiR przy ul. Skarżyńskiego 6a.

	More details can be found here: https://ochota.um.warszawa.pl/-/ochota-na-taniec-1

Please note why this isn't a perfect match:
Mimo zgodności tematyki, typu i daty, różnica w dzielnicy (Ochota zamiast Wola) powoduje, że wydarzenie nie spełnia w pełni wymagań użytkownika.
This might still be of interest to you. If not, you could try rephrasing your request with a different date or keywords.","Title: Wolskie Potańcówki
Date: 19.07.2025 11:00 - 19.07.2025 22:30 oraz 23.08.2025 11:00 - 23.08.2025 22:30
Location: Wola Park, ul. Górczewska 124",Faithfulness,1.0,0.6,True,"The score is 1.00 because there are no contradictions; the actual output fully aligns with the retrieval context, demonstrating complete faithfulness.",gpt-4.1-mini,0,run_20250717_2103
Jakie są zajęcia ruchowe dla seniorów z choreografią uważności w Warszawie w lipcu 2025?,"After reviewing the options, I found an event that's a great match for your request!


	Title:  Zajęcia ruchowe dla seniorek i seniorów - choreografia uważności

	Date:  Wednesday, July 16, 2025 at 06:30 PM

	End Date: Wednesday, July 16, 2025 at 08:30 PM

	Location:  Centrum w ruchu w Wawerskim Centrum Kultury, ul. Żegańska 1a

	Brief Summary: Warsztaty ruchowe dla seniorów w Wawerskim Centrum Kultury, które łączą praktykę uważności z choreografią, poprawiając pamięć i samopoczucie uczestników.

	More details can be found here: https://wawer.um.warszawa.pl/-/choreografia-uwaznosci-dla-seniorow

Why this is a good match:
Wszystkie kryteria użytkownika zostały spełnione: tematyka, lokalizacja, data i typ wydarzenia są zgodne z wymaganiami.","Title: Zajęcia ruchowe dla seniorek i seniorów - choreografia uważności
Date: 16.07.2025 18:30 - 16.07.2025 20:30
Location: Centrum w ruchu w Wawerskim Centrum Kultury, ul. Żegańska 1a, Warszawa",Factual Correctness [GEval],0.8874503268337742,0.5,True,"The actual output's title fully contains the expected output's title, meeting the first criterion. The date matches exactly in terms of day and time, fulfilling the second criterion. The location in the actual output includes the expected location details with slight variation (missing 'Warszawa'), which is acceptable per the evaluation steps. The only minor shortcoming is the absence of 'Warszawa' in the location, preventing a perfect score.",gpt-4.1-mini,0,run_20250717_2103
Jakie są zajęcia ruchowe dla seniorów z choreografią uważności w Warszawie w lipcu 2025?,"After reviewing the options, I found an event that's a great match for your request!


	Title:  Zajęcia ruchowe dla seniorek i seniorów - choreografia uważności

	Date:  Wednesday, July 16, 2025 at 06:30 PM

	End Date: Wednesday, July 16, 2025 at 08:30 PM

	Location:  Centrum w ruchu w Wawerskim Centrum Kultury, ul. Żegańska 1a

	Brief Summary: Warsztaty ruchowe dla seniorów w Wawerskim Centrum Kultury, które łączą praktykę uważności z choreografią, poprawiając pamięć i samopoczucie uczestników.

	More details can be found here: https://wawer.um.warszawa.pl/-/choreografia-uwaznosci-dla-seniorow

Why this is a good match:
Wszystkie kryteria użytkownika zostały spełnione: tematyka, lokalizacja, data i typ wydarzenia są zgodne z wymaganiami.","Title: Zajęcia ruchowe dla seniorek i seniorów - choreografia uważności
Date: 16.07.2025 18:30 - 16.07.2025 20:30
Location: Centrum w ruchu w Wawerskim Centrum Kultury, ul. Żegańska 1a, Warszawa",Answer Relevancy,1.0,0.7,True,"The score is 1.00 because the response fully addresses the query about movement classes for seniors with mindfulness choreography in Warsaw in July 2025, with no irrelevant information included.",gpt-4.1-mini,0,run_20250717_2103
Jakie są zajęcia ruchowe dla seniorów z choreografią uważności w Warszawie w lipcu 2025?,"After reviewing the options, I found an event that's a great match for your request!


	Title:  Zajęcia ruchowe dla seniorek i seniorów - choreografia uważności

	Date:  Wednesday, July 16, 2025 at 06:30 PM

	End Date: Wednesday, July 16, 2025 at 08:30 PM

	Location:  Centrum w ruchu w Wawerskim Centrum Kultury, ul. Żegańska 1a

	Brief Summary: Warsztaty ruchowe dla seniorów w Wawerskim Centrum Kultury, które łączą praktykę uważności z choreografią, poprawiając pamięć i samopoczucie uczestników.

	More details can be found here: https://wawer.um.warszawa.pl/-/choreografia-uwaznosci-dla-seniorow

Why this is a good match:
Wszystkie kryteria użytkownika zostały spełnione: tematyka, lokalizacja, data i typ wydarzenia są zgodne z wymaganiami.","Title: Zajęcia ruchowe dla seniorek i seniorów - choreografia uważności
Date: 16.07.2025 18:30 - 16.07.2025 20:30
Location: Centrum w ruchu w Wawerskim Centrum Kultury, ul. Żegańska 1a, Warszawa",Faithfulness,1.0,0.6,True,"The score is 1.00 because there are no contradictions between the actual output and the retrieval context, indicating perfect alignment and faithfulness.",gpt-4.1-mini,0,run_20250717_2103
